,Name,appNo,appType,approvDate,Company,marketStat,reviewAvailable,reviewPageLink,medReviewAvailable,statReviewAvailable,sumReviewAvailable,PatientPopulationAltered,PPAReviewAvailable,PPAReviewLink
21565,VERELAN PM,20943,NDA,1998-11-25 00:00:00,RECRO GAINESVILLE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-943_VerelanPM.cfm,True,False,False,False,False,-
21665,VENLAFAXINE HYDROCHLORIDE,22104,NDA,2008-05-20 00:00:00,OSMOTICA PHARM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022104_venlafaxine_hydrochloride_toc.cfm,True,False,True,False,False,-
21666,VENCLEXTA,208573,NDA,2016-04-11 00:00:00,ABBVIE INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208573Orig1s000TOC.cfm,True,False,True,False,False,-
21682,VELETRI,22260,NDA,2008-06-27 00:00:00,ACTELION PHARMS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022260_epoprostenol_toc.cfm,True,False,True,False,False,-
21683,VELCADE,21602,NDA,2003-05-13 00:00:00,MILLENNIUM PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21602_Velcade.cfm,True,False,False,False,False,-
21726,VARIBAR PUDDING,208844,NDA,2016-10-14 00:00:00,BRACCO,Prescription,False,-,-,-,-,False,False,-
21738,VAPRISOL,22016,NDA,2007-02-28 00:00:00,CUMBERLAND PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022016_vaprisol_toc.cfm,True,False,False,False,False,-
21903,WELLBUTRIN XL,21515,NDA,2003-08-29 00:00:00,VALEANT INTL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021515_Wellbutrin.cfm,True,False,False,False,False,-
21917,WELCHOL,22362,NDA,2009-10-02 00:00:00,DAIICHI SANKYO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022362_welchol_toc.cfm,True,False,True,False,False,-
21928,XYZAL,22157,NDA,2008-01-28 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022157_xyzal_toc.cfm,True,False,True,True,False,-
21931,YOSPRALA,205103,NDA,2016-09-14 00:00:00,ARALEZ PHARMS,Prescription,False,-,-,-,-,False,False,-
21969,XTAMPZA ER,208090,NDA,2016-04-26 00:00:00,COLLEGIUM PHARM INC,Prescription,False,-,-,-,-,False,False,-
21981,XERESE,22436,NDA,2009-07-31 00:00:00,VALEANT BERMUDA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022436_acyclovir_hydrocortisone_toc.cfm,True,False,True,False,False,-
21994,XELODA,20896,NDA,1998-04-30 00:00:00,HOFFMANN LA ROCHE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20896.cfm,True,False,False,False,False,-
21995,XELJANZ XR,208246,NDA,2016-02-23 00:00:00,PFIZER INC,Prescription,False,-,-,-,-,False,False,-
22019,ZYRTEC ALLERGY,22578,NDA,2010-09-03 00:00:00,J AND J CONSUMER INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022578s000_zyrtec_allergy_toc.cfm,True,False,True,False,False,-
22021,ZYPREXA ZYDIS,21086,NDA,2000-04-06 00:00:00,LILLY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-086_ZyprexaZydis.cfm,False,False,False,False,False,-
22028,ZYLET,50804,NDA,2004-12-14 00:00:00,BAUSCH AND LOMB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/50804_ZyletTOC.cfm,True,False,False,False,False,-
22041,ZUPLENZ,22524,NDA,2010-07-02 00:00:00,MIDATECH PHARMA US,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022524_zuplenz_toc.cfm,True,False,True,False,False,-
22043,ZUBSOLV,204242,NDA,2013-07-03 00:00:00,OREXO US INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204242Orig1s000TOC.cfm,True,False,True,False,False,-
22045,ZOVIRAX,21478,NDA,2002-12-30 00:00:00,VIB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-478_Zovirax.cfm,True,False,False,False,False,-
22058,ZOSYN IN PLASTIC CONTAINER,50750,NDA,1998-02-24 00:00:00,WYETH PHARMS INC,Prescription,False,-,-,-,-,False,False,-
22099,ZOLPIMIST,22196,NDA,2008-12-19 00:00:00,AMHERST PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022196s000TOC.cfm,True,False,True,False,False,-
22124,ZOLOFT,20990,NDA,1999-12-07 00:00:00,PFIZER,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20990_Zoloft.cfm,True,False,False,True,True,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/019839s044,020990s010_ZoloftTOC.cfm"
22141,ZOLINZA,21991,NDA,2006-10-06 00:00:00,MERCK,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021991s000_ZolinzaTOC.cfm,True,False,False,False,False,-
22148,ZOLEDRONIC ACID,204016,NDA,2015-12-28 00:00:00,HOSPIRA INC,Prescription,False,-,-,-,-,False,False,-
22150,ZOLEDRONIC ACID,203231,NDA,2013-08-02 00:00:00,ACS DOBFAR INFO SA,Prescription,False,-,-,-,-,False,False,-
22183,ZOFRAN ODT,20781,NDA,1999-01-27 00:00:00,NOVARTIS PHARMS CORP,Prescription,False,-,-,-,-,False,False,-
22208,ZINPLAVA,761046,BLA,2016-10-21 00:00:00,MERCK SHARP DOHME,Prescription,False,-,-,-,-,False,False,-
22236,ZIAGEN,20978,NDA,1998-12-17 00:00:00,VIIV HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-977_Ziagen.cfm,True,False,False,False,False,-
22252,ZEMBRACE SYMTOUCH,208223,NDA,2016-01-28 00:00:00,DR REDDYS LABS LTD,Prescription,False,-,-,-,-,False,False,-
22260,ZEGERID OTC,22283,NDA,2013-06-17 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/022283Orig1s000TOC.cfm,True,False,True,False,False,-
22261,ZEGERID,21849,NDA,2006-02-27 00:00:00,SANTARUS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021849TOC.cfm,True,False,False,False,False,-
22262,ZEGERID,21636,NDA,2004-06-15 00:00:00,SANTARUS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021636s000_ZegeridTOC.cfm,True,False,False,False,False,-
22263,ZEGERID OTC,22281,NDA,2009-12-01 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022281s000TOC.cfm,True,False,True,False,False,-
22292,ZANAFLEX,21447,NDA,2002-08-29 00:00:00,ACORDA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-447_Zanaflex.cfm,True,False,False,False,False,-
