,Name,appNo,appType,approvDate,Company,marketStat,reviewAvailable,reviewPageLink,medReviewAvailable,statReviewAvailable,sumReviewAvailable,PatientPopulationAltered,PPAReviewAvailable,PPAReviewLink
12926,MAGNEVIST,21037,NDA,2000-03-10 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
12941,MACUGEN,21756,NDA,2004-12-17 00:00:00,VALEANT PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-756_Macugen.cfm,True,False,False,False,False,-
12951,M.V.I. ADULT (PHARMACY BULK PACKAGE),21643,NDA,2004-02-18 00:00:00,HOSPIRA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021643s000_MVI_AdultTOC.cfm,False,False,False,False,False,-
12953,M.V.I. ADULT,21625,NDA,2004-01-30 00:00:00,HOSPIRA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21625s000_MVI_AdultTOC.cfm,True,False,False,False,False,-
12960,LYRICA,21724,NDA,2005-06-10 00:00:00,CP PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021724s000TOC.cfm,True,True,False,False,False,-
12961,LYRICA,21723,NDA,2004-12-30 00:00:00,CP PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021723s000_LyricaCapsTOC.cfm,True,True,False,False,False,-
12962,LYRICA,21446,NDA,2004-12-30 00:00:00,PF PRISM CV,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021446_LyricaTOC.cfm,True,True,False,False,False,-
12973,LUXIQ,20934,NDA,1999-02-28 00:00:00,DELCOR ASSET CORP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20934.cfm,True,True,False,False,False,-
12997,LUNESTA,21476,NDA,2004-12-15 00:00:00,SUNOVION PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021476_Lunesta.cfm,True,True,False,True,False,-
13007,LUCENTIS,125156,BLA,2006-06-30 00:00:00,GENENTECH,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/125156s0000_LucentisTOC.cfm,True,True,False,False,False,-
13024,LOVENOX,22138,NDA,2007-05-16 00:00:00,SANOFI AVENTIS US,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022138_020164_lovenox_enoxaparin_sodium_toc.cfm,True,True,False,False,False,-
13027,LOVAZA,21654,NDA,2004-11-10 00:00:00,SMITHKLINE BEECHAM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-654_Omacor.cfm,True,True,False,False,False,-
13037,LOTRONEX,21107,NDA,2000-02-09 00:00:00,SEBELA IRELAND LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21107a_Lotronex.cfm,True,True,False,False,False,-
13038,LOTRISONE,20010,NDA,2000-12-08 00:00:00,MERCK SHARP DOHME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20010_Lotrisone.cfm,True,True,False,False,False,-
13041,LOTRIMIN ULTRA,21307,NDA,2001-12-07 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-307_Lotrimin.cfm,True,True,False,False,False,-
13053,LOTEMAX,20583,NDA,1998-03-09 00:00:00,BAUSCH AND LOMB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20583_Lotemax.cfm,True,True,False,False,False,-
13195,LORATADINE,21734,NDA,2005-10-04 00:00:00,TARO,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021734s000TOC.cfm,True,False,False,False,False,-
13198,LOPROX,21159,NDA,2003-02-28 00:00:00,MEDICIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21159_Loprox.cfm,True,True,False,False,False,-
13250,LOPERAMIDE HYDROCHLORIDE,21855,NDA,2005-08-04 00:00:00,BIONPHARMA INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021855s000TOC.cfm,True,False,False,False,False,-
13260,LOESTRIN 24 FE,21871,NDA,2006-02-17 00:00:00,APIL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021871TOC.cfm,True,True,False,False,False,-
13270,LOCOID,22076,NDA,2007-05-18 00:00:00,PRECISION DERMAT,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022076_locoid_toc.cfm,True,True,False,False,False,-
13371,LIPOFEN,21612,NDA,2006-01-11 00:00:00,CIPHER PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021612_lipofen_toc.cfm,True,False,False,False,False,-
13385,LINEZOLID IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,206473,NDA,2015-06-18 00:00:00,HOSPIRA INC,Prescription,False,-,-,-,-,False,False,-
13424,LIDODERM,20612,NDA,1999-03-19 00:00:00,TEIKOKU PHARMA USA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20612.cfm,True,True,False,False,False,-
13559,LIALDA,22000,NDA,2007-01-16 00:00:00,SHIRE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022000s000TOC.cfm,True,True,False,False,False,-
13560,LEXIVA,22116,NDA,2007-06-14 00:00:00,VIIV HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022116_lexiva_toc.cfm,True,False,False,False,False,-
13561,LEXIVA,21548,NDA,2003-10-20 00:00:00,VIIV HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-548_Lexiva.cfm,True,True,False,False,False,-
13563,LEXAPRO,21440,NDA,2002-08-29 00:00:00,FOREST LABS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-440_21323s1_Lexapro.cfm,True,False,False,False,False,-
13564,LEXAPRO,21365,NDA,2002-11-27 00:00:00,FOREST LABS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-365_Lexapro.cfm,True,False,False,True,False,-
13565,LEXAPRO,21323,NDA,2002-08-14 00:00:00,FOREST LABS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-323_Lexapro.cfm,True,True,False,True,False,-
13566,LEVULAN,20965,NDA,1999-12-03 00:00:00,DUSA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-965_Levulan.cfm,True,True,False,False,False,-
13567,LEVOXYL,21301,NDA,2001-05-25 00:00:00,KING PHARMS R AND D,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-301_Levoxyl.cfm,True,False,False,False,False,-
13621,LEVOLEUCOVORIN CALCIUM,208723,NDA,2016-09-29 00:00:00,ACTAVIS LLC,Prescription,False,-,-,-,-,False,False,-
13728,LEVO-T,21342,NDA,2002-03-01 00:00:00,ALARA PHARM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-342_Levothyroxine.cfm,True,True,False,False,False,-
13729,LEVITRA,21400,NDA,2003-08-19 00:00:00,BAYER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-400_Levitra.cfm,True,True,False,False,False,-
13740,LEVEMIR PENFILL,21536,NDA,2005-06-16 00:00:00,NOVO NORDISK INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021-536_LevemirTOC.cfm,True,True,False,False,False,-
13813,LEVEMIR,21878,NDA,2005-10-19 00:00:00,NOVO NORDISK,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021878s000_LevemirTOC.cfm,True,True,False,False,False,-
13817,LEVAQUIN,21721,NDA,2004-10-21 00:00:00,JANSSEN PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021721s000TOC.cfm,True,False,False,True,False,-
13882,LETAIRIS,22081,NDA,2007-06-15 00:00:00,GILEAD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000TOC.cfm,True,True,False,False,False,-
13899,LESCOL XL,21192,NDA,2000-10-06 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-192_Lescol.cfm,True,False,False,True,False,-
13941,LARTRUVO,761038,BLA,2016-10-19 00:00:00,ELI LILLY AND CO,Prescription,False,-,-,-,-,False,False,-
13952,LANTUS SOLOSTAR,21081,NDA,2000-04-20 00:00:00,SANOFI AVENTIS US,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21081_Lantus.cfm,True,True,False,False,False,-
13958,LANSOPRAZOLE,208025,NDA,2016-06-07 00:00:00,DEXCEL PHARMA,Over-the-counter,False,-,-,-,-,False,False,-
14053,LAMIVUDINE; ZIDOVUDINE,22296,NDA,2009-07-23 00:00:00,AUROBINDO PHARMA LTD,None (Tentative Approval),False,-,-,-,-,False,False,-
14065,LAMIVUDINE; ZIDOVUDINE,22296,NDA,2009-07-23 00:00:00,AUROBINDO PHARMA LTD,None (Tentative Approval),False,-,-,-,-,False,False,-
14107,LAMISIL AT,21958,NDA,2006-07-24 00:00:00,NOVARTIS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021958TOC.cfm,True,False,False,False,False,-
14108,LAMISIL AT,21124,NDA,2000-03-17 00:00:00,NOVARTIS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-124_TerbinafineLamisil.cfm,True,True,False,False,False,-
14133,LAMISIL,22071,NDA,2007-09-28 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022071_lamisil_toc.cfm,True,True,False,False,False,-
14134,LAMISIL,20980,NDA,1999-03-09 00:00:00,NOVARTIS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20980.cfm,True,True,False,False,False,-
14143,LAMICTAL CD,20764,NDA,1998-08-24 00:00:00,GLAXOSMITHKLINE LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020764a.cfm,True,True,False,False,False,-
14215,OXYTROL,21351,NDA,2003-02-26 00:00:00,ALLERGAN SALES LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-351_Oxytrol.cfm,True,True,False,False,False,-
14240,"OXYGEN, USP",206023,NDA,2013-09-07 00:00:00,AIRGAS USA LLC,Prescription,False,-,-,-,-,False,False,-
14241,"OXYGEN, USP",205986,NDA,2013-08-27 00:00:00,PRAXAIR CANADA INC,Prescription,False,-,-,-,-,False,False,-
14242,"OXYGEN, USP",205889,NDA,2015-07-30 00:00:00,MATHESON TRI-GAS INC,Prescription,False,-,-,-,-,False,False,-
14243,"OXYGEN, USP",205865,NDA,2013-07-23 00:00:00,AIR PRODUCTS AND CHEMICALS INC,Prescription,False,-,-,-,-,False,False,-
14244,"OXYGEN, USP",205862,NDA,2013-07-23 00:00:00,ASPEN AIR,Prescription,False,-,-,-,-,False,False,-
14245,"OXYGEN, USP",205849,NDA,2013-07-21 00:00:00,PRAXAIR INC,Prescription,False,-,-,-,-,False,False,-
14246,"OXYGEN, USP",205840,NDA,2013-07-16 00:00:00,AIRGAS MERCHANTS GASES LLC,Prescription,False,-,-,-,-,False,False,-
14247,"OXYGEN, USP",205827,NDA,2013-07-13 00:00:00,AIR LIQUIDE AMERICA LP,Prescription,False,-,-,-,-,False,False,-
14248,"OXYGEN, USP",205820,NDA,2013-07-14 00:00:00,NORCO INC,Prescription,False,-,-,-,-,False,False,-
14249,"OXYGEN, USP",205818,NDA,2013-07-05 00:00:00,LINDE GAS PUERTO RICO INC,Prescription,False,-,-,-,-,False,False,-
14250,"OXYGEN, USP",205817,NDA,2013-07-05 00:00:00,LINDE NORTH AMERICA INC,Prescription,False,-,-,-,-,False,False,-
14251,"OXYGEN, USP",205767,NDA,2013-07-05 00:00:00,LINDE NORTH AMERICA INC,Prescription,False,-,-,-,-,False,False,-
14252,"OXYGEN, USP",205737,NDA,2013-06-16 00:00:00,AIR LIQUIDE LARGE INDUSTRIES US LP,Prescription,False,-,-,-,-,False,False,-
14253,"OXYGEN, USP",205713,NDA,2013-06-16 00:00:00,AIR LIQUID INDUSTRIAL US LP,Prescription,False,-,-,-,-,False,False,-
14254,"OXYGEN, USP",205712,NDA,2013-06-16 00:00:00,AIR LIQUID INDUSTRIAL US LP,Prescription,False,-,-,-,-,False,False,-
14358,Oxybutynin Chloride,78293,NDA,2007-05-10 00:00:00,MYLAN PHARMS INC,Prescription,False,-,-,-,-,False,False,-
14472,OXALIPLATIN,22160,NDA,2009-08-07 00:00:00,TEVA PHARMS,Prescription,False,-,-,-,-,False,False,-
14485,OTOVEL,208251,NDA,2016-04-29 00:00:00,LABORATORIOS SALVAT,Prescription,False,-,-,-,-,False,False,-
14502,OSMOPREP,21892,NDA,2006-03-16 00:00:00,SALIX PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021892_osmoprep_toc.cfm,True,True,False,False,False,-
14534,ORTHO TRI-CYCLEN LO,21241,NDA,2002-08-22 00:00:00,JANSSEN PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021241_sooo_Orthotricyclene.cfm,True,True,False,False,False,-
14535,ORTHO TRI-CYCLEN 28,21690,NDA,2005-05-13 00:00:00,ORTHO MCNEIL PHARM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021690s000TOC.cfm,True,True,False,False,False,-
14567,ORFADIN,206356,NDA,2016-04-22 00:00:00,SWEDISH ORPHAN,Prescription,False,-,-,-,-,False,False,-
14568,ORFADIN,21232,NDA,2002-01-18 00:00:00,SWEDISH ORPHAN,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-232_Orfadin.cfm,True,False,False,False,False,-
14576,ORENCIA,125118,BLA,2005-12-23 00:00:00,BRISTOL MYERS SQUIBB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/125118_s0000_OrenciaTOC.cfm,True,True,False,False,False,-
14582,ORAQIX,21451,NDA,2003-12-19 00:00:00,DENTSPLY PHARM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021451s000_OraqixTOC.cfm,True,True,False,False,False,-
14583,ORAPRED ODT,21959,NDA,2006-06-01 00:00:00,CONCORDIA PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021959TOC.cfm,True,False,False,False,False,-
14591,ORACEA,50805,NDA,2006-05-26 00:00:00,GALDERMA LABS LP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/050805s000TOC.cfm,True,True,False,False,False,-
14597,OPTIVAR,21127,NDA,2000-05-22 00:00:00,MEDA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21127_Optivar.cfm,True,False,False,False,False,-
14609,OPTIMARK IN PLASTIC CONTAINER,20976,NDA,1999-12-08 00:00:00,LIEBEL-FLARSHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20937_OptiMark.cfm,True,True,False,False,False,-
14624,OPANA,21611,NDA,2006-06-22 00:00:00,ENDO PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021610s000_021611s000TOC.cfm,True,True,False,False,False,-
14721,OMNITROPE,21426,NDA,2006-05-30 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021426s000TOC.cfm,True,True,False,False,False,-
14743,OMNARIS,22004,NDA,2006-10-20 00:00:00,TAKEDA GMBH,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022004s000TOC.cfm,True,True,False,False,False,-
14775,OMEPRAZOLE,22032,NDA,2007-12-04 00:00:00,DEXCEL PHARMA,Over-the-counter,False,-,-,-,-,False,False,-
14776,OMACOR,21853,NDA,2007-06-12 00:00:00,RELIANT PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021853_021654s016_omacor_toc.cfm,True,True,False,False,False,-
14778,OLUX E,22013,NDA,2007-01-12 00:00:00,DELCOR ASSET,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022013_oluxe_toc.cfm,True,True,False,False,False,-
14779,OLUX,21142,NDA,2000-05-26 00:00:00,DELCOR ASSET CORP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-142_Olux.cfm,True,True,False,False,False,-
14884,ODEFSEY,208351,NDA,2016-03-01 00:00:00,GILEAD SCIENCES INC,Prescription,False,-,-,-,-,False,False,-
14985,NUVIGIL,21875,NDA,2007-06-15 00:00:00,CEPHALON,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021875_nuvigil_toc.cfm,True,True,False,False,False,-
14988,NUVARING,21187,NDA,2001-10-03 00:00:00,ORGANON USA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-187_NuvaRing.cfm,True,True,False,False,False,-
15002,NUTRESTORE,21667,NDA,2004-06-10 00:00:00,EMMAUS MEDCL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-667_NutreStroe.cfm,True,True,False,False,False,-
15026,NOXAFIL,22027,NDA,2006-10-20 00:00:00,SCHERING,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022027_noxafil_toc.cfm,True,True,False,False,False,-
15027,NOXAFIL,22003,NDA,2006-09-15 00:00:00,SCHERING,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022003s000_NoxafilTOC.cfm,True,True,False,False,False,-
15030,NOVOLOG PENFILL,20986,NDA,2000-06-07 00:00:00,NOVO NORDISK INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-986_NovoLog.cfm,True,True,False,True,False,-
15031,NOVOLOG MIX 70/30 PENFILL,21172,NDA,2001-11-01 00:00:00,NOVO NORDISK INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21172_Novolog.cfm,True,False,False,False,False,-
15060,NORVIR,20945,NDA,1999-06-29 00:00:00,ABBVIE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-945_Ritonovir.cfm,False,False,False,True,False,-
15094,NORMOCARB HF 25,21910,NDA,2006-07-26 00:00:00,DIALYSIS SUPS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021910s000TOC.cfm,True,False,False,False,False,-
15232,"NITROUS OXIDE, USP",208069,NDA,2014-11-25 00:00:00,STRATA MEDICAL INNOVATIONS,Prescription,False,-,-,-,-,False,False,-
15233,NITROSTAT,21134,NDA,2000-05-01 00:00:00,PFIZER PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21134_Nitrostat.cfm,True,True,False,False,False,-
15234,"NITROUS OXIDE, USP",206014,NDA,2013-09-06 00:00:00,NITROUS OXIDE OF CANADA,Prescription,False,-,-,-,-,False,False,-
15238,"NITROUS OXIDE, USP",206009,NDA,2013-09-03 00:00:00,NITROUS OXIDE CORP,Prescription,False,-,-,-,-,False,False,-
15242,NITROMIST,21780,NDA,2006-11-02 00:00:00,MIST PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021780_nitromist_toc.cfm,True,True,False,False,False,-
15275,"NITROGEN, NF",206024,NDA,2013-09-07 00:00:00,AIRGAS USA LLC,Prescription,False,-,-,-,-,False,False,-
15276,"NITROGEN, NF",205985,NDA,2013-08-27 00:00:00,PRAXAIR CANADA INC,Prescription,False,-,-,-,-,False,False,-
15277,"NITROGEN, NF",205891,NDA,2013-07-30 00:00:00,MATHESON TRI-GAS INC,Prescription,False,-,-,-,-,False,False,-
15278,"NITROGEN, NF",205866,NDA,2013-07-23 00:00:00,AIR PRODUCTS AND CHEMICALS INC,Prescription,False,-,-,-,-,False,False,-
15279,"NITROGEN, NF",205863,NDA,2013-07-23 00:00:00,ASPEN AIR,Prescription,False,-,-,-,-,False,False,-
15280,"NITROGEN, NF",205850,NDA,2013-07-21 00:00:00,PRAXAIR INC,Prescription,False,-,-,-,-,False,False,-
15281,"NITROGEN, NF",205839,NDA,2013-07-16 00:00:00,AIRGAS MERCHANTS GASES LLC,Prescription,False,-,-,-,-,False,False,-
15282,"NITROGEN, NF",205829,NDA,2013-07-13 00:00:00,AIR LIQUIDE AMERICA LP,Prescription,False,-,-,-,-,False,False,-
15283,"NITROGEN, NF",205816,NDA,2013-07-05 00:00:00,LINDE GAS PUERTO RICO INC,Prescription,False,-,-,-,-,False,False,-
15284,"NITROGEN, NF",205805,NDA,2013-07-14 00:00:00,NORCO INC,Prescription,False,-,-,-,-,False,False,-
15285,"NITROGEN, NF",205766,NDA,2013-07-05 00:00:00,LINDE NORTH AMERICA INC,Prescription,False,-,-,-,-,False,False,-
15286,"NITROGEN, NF",205738,NDA,2015-06-23 00:00:00,AIR LIQUIDE LARGE INDUSTRIES US LP,Prescription,False,-,-,-,-,False,False,-
15344,"NITRIOUS OXIDE, USP",205704,NDA,2013-06-16 00:00:00,AIR LIQUIDE AMERICA SPECIALITY GASES,Prescription,False,-,-,-,-,False,False,-
15443,NICARDIPINE HYDROCHLORIDE,78405,NDA,2009-11-17 00:00:00,SUN PHARMA GLOBAL,Prescription,False,-,-,-,-,False,False,-
15474,NEXIUM IV,21689,NDA,2005-03-31 00:00:00,ASTRAZENECA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021689s000TOC.cfm,True,True,False,True,False,-
15478,NEXIUM,21957,NDA,2006-10-20 00:00:00,ASTRAZENECA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021957_nexium_toc.cfm,True,False,False,False,False,-
15480,NEXIUM,21153,NDA,2001-02-20 00:00:00,ASTRAZENECA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21154_Nexium.cfm,True,True,False,True,False,-
15482,NEXAVAR,21923,NDA,2005-12-20 00:00:00,BAYER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021923_s000_NexavarTOC.cfm,True,True,False,False,False,-
15486,NEVANAC,21862,NDA,2005-08-19 00:00:00,ALCON PHARMS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021862s000_NevanacTOC.cfm,True,True,False,False,False,-
15508,NEURONTIN,21424,NDA,2002-05-24 00:00:00,PARKE DAVIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-397_21-423_21-424_Neurontin.cfm,True,True,False,False,False,-
15509,NEURONTIN,21216,NDA,2000-10-12 00:00:00,PARKE DAVIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-216_20-235S15_20-882S2_21-129S5_Neurontin.cfm,True,True,False,False,False,-
15510,NEURONTIN,21129,NDA,2000-03-02 00:00:00,PARKE DAVIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-129_Neurontin.cfm,False,False,False,False,False,-
15511,NEURONTIN,20882,NDA,1998-10-09 00:00:00,PFIZER PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20882.cfm,True,False,False,False,False,-
15516,NEUPRO,21829,NDA,2007-05-09 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021829s000TOC.cfm,True,True,False,False,False,-
15518,NEULASTA,125031,BLA,2002-01-31 00:00:00,AMGEN,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/125031_0000_NeulastaTOC.cfm,True,True,False,False,False,-
15546,NEOPROFEN,21903,NDA,2006-04-13 00:00:00,RECORDATI RARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/21-903s000TOC.cfm,True,True,False,False,False,-
15659,NATRECOR,20920,NDA,2001-08-10 00:00:00,SCIOS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-920_Natrecor.cfm,True,True,False,False,False,-
15673,NASCOBAL,21642,NDA,2005-01-31 00:00:00,ENDO PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021642s000_NascobalTOC.cfm,True,False,False,False,False,-
15729,NAPROXEN SODIUM,21920,NDA,2006-02-17 00:00:00,BIONPHARMA INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021920s000TOC.cfm,True,False,False,False,False,-
15788,NAMENDA,21627,NDA,2005-04-18 00:00:00,FOREST LABS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021627s000_NamendaTOC.cfm,True,False,False,False,False,-
15789,NAMENDA,21487,NDA,2003-10-16 00:00:00,FOREST LABS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-487_Namenda.cfm,True,True,False,False,False,-
15879,NAGLAZYME,125117,BLA,2005-05-31 00:00:00,BIOMARIN,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/125117s000_NaglazyneTOC.cfm,True,True,False,False,False,-
15952,PYLERA,50786,NDA,2006-09-28 00:00:00,FOREST LABS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/050786s000_PyleraTOC.cfm,True,False,False,False,False,-
15959,PULMICORT RESPULES,20929,NDA,2000-08-08 00:00:00,ASTRAZENECA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-929_Pulmicort.cfm,True,True,False,False,False,-
15961,PULMICORT FLEXHALER,21949,NDA,2006-07-12 00:00:00,ASTRAZENECA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021949_budesonide_toc.cfm,True,True,False,False,False,-
15976,PROZAC WEEKLY,21235,NDA,2001-02-26 00:00:00,LILLY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-235_Prozac.cfm,True,True,False,False,False,-
15978,PROVIGIL,20717,NDA,1998-12-24 00:00:00,CEPHALON,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020717A_Provigil.cfm,True,True,False,False,False,-
15992,PROVAYBLUE,204630,NDA,2016-04-08 00:00:00,PROVEPHARM SAS,Prescription,False,-,-,-,-,False,False,-
15999,PROTOPIC,50777,NDA,2000-12-08 00:00:00,LEO PHARMA AS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50777_protopic.cfm,True,True,False,False,False,-
16001,PROTONIX IV,20988,NDA,2001-03-22 00:00:00,WYETH PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20988_Protonix.cfm,True,True,False,False,False,-
16004,PROTONIX,20987,NDA,2000-02-02 00:00:00,WYETH PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20987_Protonix.cfm,True,True,False,True,False,-
16023,PROSOL 20% SULFITE FREE IN PLASTIC CONTAINER,20849,NDA,1998-08-26 00:00:00,BAXTER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020849_s000_Prosol.cfm,True,True,False,False,False,-
